# -------------------------------------------------------
とやまけん	富山県	AOC名や地名
ふじさん	富士山	AOC名や地名
とんだばやしむら	富田林村	AOC名や地名
ふらのし	富良野市	AOC名や地名
ふくいけん	福井県	AOC名や地名
ふくおかけん	福岡県	AOC名や地名
ふくしまけん	福島県	AOC名や地名
ひょうごけん	兵庫県	AOC名や地名
ひらかわわいなりー	平川ワイナリー	AOC名や地名
よねざわし	米沢市	AOC名や地名
かたしなむら	片品村	AOC名や地名
ほさかまち	穂坂町	AOC名や地名
きたかみかわ	北上川	AOC名や地名
ほくとし	北斗市	AOC名や地名
ほくとし	北杜市	AOC名や地名
まきおか	牧丘	AOC名や地名
ぼんち	盆地	AOC名や地名
ぼんちきこう	盆地気候	AOC名や地名
あけのちょう	明野町	AOC名や地名
のやま	野山	AOC名や地名
ゆうめいわいんさんちめい	有名ワイン産地名	AOC名や地名
ゆうめいさんち	有名産地	AOC名や地名
おまち	雄町	AOC名や地名
よいち	余市	AOC名や地名
よいちまち	余市町	AOC名や地名
ひつじしゅたいやぎ	羊主体+山羊	AOC名や地名
とねぐん	利根郡	AOC名や地名
りそうとし	理想都市	AOC名や地名
りくぜんたかたし	陸前高田市	AOC名や地名
たてしなまち	立科町	AOC名や地名
しかるかっそんぬ	カルカッソンヌ	AOC名や地名
ろっこうさんち	六甲山地	AOC名や地名
わかやまけん	和歌山県	AOC名や地名
わかやまうめしゅ	和歌山梅酒	AOC名や地名
かまいしし	釡石市	AOC名や地名
# -------------------------------------------------------
ごびーびー	5BB	ワイン用葡萄品種名
えいえっくすあーる	AXR	ワイン用葡萄品種名
あぎおっぎちこ	Agiorgitiko	ワイン用葡萄品種名
あっりあにこ	Aglianico	ワイン用葡萄品種名
あいれん	Airén	ワイン用葡萄品種名
あるばりの	Albariño	ワイン用葡萄品種名
ありごて	Aligoté	ワイン用葡萄品種名
あるゔぁりんほ	Alvarinho	ワイン用葡萄品種名
ありなっのあ	Arinarnoa	ワイン用葡萄品種名
ありんと	Arinto	ワイン用葡萄品種名
あっねいっ	Arneis	ワイン用葡萄品種名
あっっっっちこ	Assyrtiko	ワイン用葡萄品種名
おえっろいっ	Auxerrois	ワイン用葡萄品種名
ばっしゅっ	Bacchus	ワイン用葡萄品種名
ばっべら	Barbera	ワイン用葡萄品種名
っらうぶっげっ	Blauburger	ワイン用葡萄品種名
っらうっらんきっっう	Blaufränkisch	ワイン用葡萄品種名
ぼある	Boal	ワイン用葡萄品種名
ぼばる	Bobal	ワイン用葡萄品種名
ぼなっだ	Bonarda	ワイン用葡萄品種名
かべっねっっらんっ	Cabernet Franc	ワイン用葡萄品種名
かべっねっそーゔぃによん	Cabernet Sauvignon	ワイン用葡萄品種名
かんおなう	Cannonau	ワイン用葡萄品種名
かりにゃん	Carignan	ワイン用葡萄品種名
かっめねれ	Carmenère	ワイン用葡萄品種名
かたっらっと	Catarratto	ワイン用葡萄品種名
しゃるどね	Chardonnay	ワイン用葡萄品種名
しゃるどね	Chardonnay	ワイン用葡萄品種名
しぇにんぶらん	Chenin Blanc	ワイン用葡萄品種名
しんさうるっ	Cinsault	ワイン用葡萄品種名
こんこっっ	Concord	ワイン用葡萄品種名
こってせ	Cortese	ワイン用葡萄品種名
こっゔぃな	Corvina	ワイン用葡萄品種名
こっ	Côt	ワイン用葡萄品種名
どるせっと	Dolcetto	ワイン用葡萄品種名
どっんふぇるでっ	Dornfelder	ワイン用葡萄品種名
づらっ	Duras	ワイン用葡萄品種名
ふぇっせっゔぁどう	Fer Servadou	ワイン用葡萄品種名
ふぇてあっっねあっっ	Fetească Neagră	ワイン用葡萄品種名
ふぇてあっっれがる	Fetească Regală	ワイン用葡萄品種名
ふぃあの	Fiano	ワイン用葡萄品種名
っらっぱと	Frappato	ワイン用葡萄品種名
ふっみんっ	Furmint	ワイン用葡萄品種名
がまっ	Gamay	ワイン用葡萄品種名
がっがねが	Garganega	ワイン用葡萄品種名
がっなしゃ	Garnacha	ワイン用葡萄品種名
げゔゅるつとらみねーる	Gewürztraminer	ワイン用葡萄品種名
っれら	Glera	ワイン用葡萄品種名
ごでっろ	Godello	ワイン用葡萄品種名
っれこ	Greco	ワイン用葡萄品種名
っれなしぇ	Grenache	ワイン用葡萄品種名
っろっまんせんっ	Gros Manseng	ワイン用葡萄品種名
っるねっゔぇるっりねっ	Grüner Veltliner	ワイン用葡萄品種名
はっっれゔぇる	Hárslevelű	ワイン用葡萄品種名
いんぞりあ	Inzolia	ワイン用葡萄品種名
かだっか	Kadarka	ワイン用葡萄品種名
けっねっ	Kerner	ワイン用葡萄品種名
こしゅ	Koshu	ワイン用葡萄品種名
らっれいん	Lagrein	ワイン用葡萄品種名
らんっるっこ	Lambrusco	ワイン用葡萄品種名
れんべっげっ	Lemberger	ワイン用葡萄品種名
まかべお	Macabeo	ワイン用葡萄品種名
まるべっ	Malbec	ワイン用葡萄品種名
まるゔぁしあ	Malvasia	ワイン用葡萄品種名
まっさんえ	Marsanne	ワイン用葡萄品種名
まずえろ	Mazuelo	ワイン用葡萄品種名
めるにっ	Melnik	ワイン用葡萄品種名
めろんでぼうっごにぇ	Melon de Bourgogne	ワイン用葡萄品種名
めんしあ	Mencía	ワイン用葡萄品種名
めっろっ	Merlot	ワイン用葡萄品種名
もなっっれっる	Monastrell	ワイン用葡萄品種名
もんてぷるしあの	Montepulciano	ワイン用葡萄品種名
もっしょふぃれろ	Moschofilero	ワイン用葡萄品種名
もうっゔぇっれ	Mourvèdre	ワイン用葡萄品種名
むっかっ	Muscat	ワイン用葡萄品種名
むっれってゅっがう	Müller-Thurgau	ワイン用葡萄品種名
ねっびおろ	Nebbiolo	ワイン用葡萄品種名
ねろっあゔぉら	Nero d'Avola	ワイン用葡萄品種名
ねうぶっげっ	Neuburger	ワイン用葡萄品種名
のしおら	Nosiola	ワイン用葡萄品種名
ねっれって	Négrette	ワイン用葡萄品種名
ぱいっ	Pais	ワイン用葡萄品種名
ぱろみの	Palomino	ワイン用葡萄品種名
ぱれっらだ	Parellada	ワイン用葡萄品種名
ぺっろっしめねっ	Pedro Ximénez	ワイン用葡萄品種名
ぺちっまんせんっ	Petit Manseng	ワイン用葡萄品種名
ぺちっゔぇっどっ	Petit Verdot	ワイン用葡萄品種名
ぴのっぶらん	Pinot Blanc	ワイン用葡萄品種名
ぴのっっりっ	Pinot Gris	ワイン用葡萄品種名
ぴのっめうにえっ	Pinot Meunier	ワイン用葡萄品種名
ぴのっのいっ	Pinot Noir	ワイン用葡萄品種名
ぴのたげ	Pinotage	ワイン用葡萄品種名
ぽっつぎえせっ	Portugieser	ワイン用葡萄品種名
ぽうるさっっ	Poulsard	ワイン用葡萄品種名
っりみちゔぉ	Primitivo	ワイン用葡萄品種名
ぷろせっこ	Prosecco	ワイン用葡萄品種名
りぼっらぎあっら	Ribolla Gialla	ワイン用葡萄品種名
りえっりんっ	Riesling	ワイン用葡萄品種名
っかつぃてり	Rkatsiteli	ワイン用葡萄品種名
ろぢちっ	Roditis	ワイン用葡萄品種名
ろっぎっっれっ	Rotgipfler	ワイン用葡萄品種名
ろうっさんえ	Roussanne	ワイン用葡萄品種名
さいんっえみりおんでっしゃれんてっ	Saint-Emilion des Charentes	ワイン用葡萄品種名
さんぎおゔぇせ	Sangiovese	ワイン用葡萄品種名
さぺらゔぃ	Saperavi	ワイン用葡萄品種名
そーゔぃによんぶらん	Sauvignon Blanc	ワイン用葡萄品種名
さゔぁにぃん	Savagnin	ワイン用葡萄品種名
さゔぁちあの	Savatiano	ワイン用葡萄品種名
っしぇうれべ	Scheurebe	ワイン用葡萄品種名
っしおっぺっちの	Schioppettino	ワイン用葡萄品種名
せいべる	Seibel	ワイン用葡萄品種名
せみっろん	Semillon	ワイン用葡萄品種名
せっしある	Sercial	ワイン用葡萄品種名
しらっ	Shiraz	ワイン用葡萄品種名
しるゔぁねっ	Silvaner	ワイン用葡萄品種名
っぱんあ	Spanna	ワイン用葡萄品種名
っぱっぶっぐんでっ	Spätburgunder	ワイン用葡萄品種名
っっらう	Syrah	ワイン用葡萄品種名
っっらう	Syrah	ワイン用葡萄品種名
せみっろん	Sémillon	ワイン用葡萄品種名
しりあ	Síria	ワイン用葡萄品種名
たんあっ	Tannat	ワイン用葡萄品種名
てんっらにっろ	Tempranillo	ワイン用葡萄品種名
てろるでご	Teroldego	ワイン用葡萄品種名
ちんたばっろか	Tinta Barroca	ワイン用葡萄品種名
ちんたろりっ	Tinta Roriz	ワイン用葡萄品種名
とっろんてっ	Torrontés	ワイン用葡萄品種名
とうりがっらんか	Touriga Franca	ワイン用葡萄品種名
とうりがなしおなる	Touriga Nacional	ワイン用葡萄品種名
っれっびあの	Trebbiano	ワイン用葡萄品種名
っりびっらっ	Tribidrag	ワイン用葡萄品種名
っりびっらっ	Tribidrag	ワイン用葡萄品種名
っろっりんげっ	Trollinger	ワイン用葡萄品種名
っろうっそ	Trousseau	ワイン用葡萄品種名
ゔぇっでじょ	Verdejo	ワイン用葡萄品種名
ゔぇっでるほ	Verdelho	ワイン用葡萄品種名
ゔぇっぢっしお	Verdicchio	ワイン用葡萄品種名
ゔぇっめんちの	Vermentino	ワイン用葡萄品種名
ゔぃんはお	Vinhão	ワイン用葡萄品種名
ゔぃおにぃえっ	Viognier	ワイン用葡萄品種名
ゔぃうら	Viura	ワイン用葡萄品種名
っえるっっっりえっりんっ	Welschriesling	ワイン用葡萄品種名
っしのまっろ	Xinomavro	ワイン用葡萄品種名
じんふぁんでる	Zinfandel	ワイン用葡萄品種名
ずぇいげるっ	Zweigelt	ワイン用葡萄品種名
かりにぇな	カリニェナ	ワイン用葡萄品種名
くりおじゃちか	クリオジャ・チカ	ワイン用葡萄品種名
こんこーど	コンコード	ワイン用葡萄品種名
しゃるどね	シャルドネ	ワイン用葡萄品種名
でびな	デビナ	ワイン用葡萄品種名
でらうぇあ	デラウェア	ワイン用葡萄品種名
とりびどらぐ	トリビドラグ	ワイン用葡萄品種名
とろんてす	トロンテス	ワイン用葡萄品種名
ないあがら	ナイアガラ	ワイン用葡萄品種名
ねっびおーろ	ネッビオーロ	ワイン用葡萄品種名
ばびっち	バビッチ	ワイン用葡萄品種名
ぴのたーじゅ	ピノタージュ	ワイン用葡萄品種名
ぶるねっろ	ブルネッロ	ワイン用葡萄品種名
ぶるねっろでぃもんたるちーの	ブルネッロ・ディ・モンタルチーノ	ワイン用葡萄品種名
ぽるとぎざっつ	ポルトギザッツ	ワイン用葡萄品種名
まかべお	マカベオ	ワイン用葡萄品種名
ますかっと	マスカット	ワイン用葡萄品種名
ますかっとおぶあれきさんどりあ	マスカット・オブ・アレキサンドリア	ワイン用葡萄品種名
ますかっとおぶけふぁろにあ	マスカット・オブ・ケファロニア	ワイン用葡萄品種名
ますかっとおぶりむのす	マスカット・オブ・リムノス	ワイン用葡萄品種名
ますかっとはんぶるぐ	マスカット・ハンブルグ	ワイン用葡萄品種名
ますかっとべいりーあ	マスカット・ベイリーA	ワイン用葡萄品種名
ますかっとたね	マスカット種	ワイン用葡萄品種名
まゔるっど	マヴルッド	ワイン用葡萄品種名
まゔるでぃ	マヴルディ	ワイン用葡萄品種名
まゔろだふね	マヴロダフネ	ワイン用葡萄品種名
まゔろだふねおぶけふぁろにあ	マヴロダフネ・オブ・ケファロニア	ワイン用葡萄品種名
めるにっく	メルニック	ワイン用葡萄品種名
めるろ	メルロ	ワイン用葡萄品種名
らぶるすか	ラブルスカ	ワイン用葡萄品種名
ららねあぐら	ララ・ネアグラ	ワイン用葡萄品種名
りおは	リオハ	ワイン用葡萄品種名
りすと	リスト	ワイン用葡萄品種名
るかつぃてり	ルカツィテリ	ワイン用葡萄品種名
れふぉしゅく	レフォシュク	ワイン用葡萄品種名
ろぼら	ロボラ	ワイン用葡萄品種名
ゔぃてぃすこわにてぃ	ヴィティス・コワニティ	ワイン用葡萄品種名
ゔぃてぃすべるらんでぃえり	ヴィティス・ベルランディエリ	ワイン用葡萄品種名
ゔぃてぃすらぶるすか	ヴィティス・ラブルスカ	ワイン用葡萄品種名
ゔぃてぃすらぶるすかたね	ヴィティス・ラブルスカ種	ワイン用葡萄品種名
ゔぃてぃすらぶるすかけい	ヴィティス・ラブルスカ系	ワイン用葡萄品種名
ゔぃてぃすりぱりあ	ヴィティス・リパリア	ワイン用葡萄品種名
ゔぃてぃするぺすとりす	ヴィティス・ルペストリス	ワイン用葡萄品種名
ゔぃてぃすゔぃにふぇら	ヴィティス・ヴィニフェラ	ワイン用葡萄品種名
ゔぃてぃすゔぃにふぇらたね	ヴィティス・ヴィニフェラ種	ワイン用葡萄品種名
ゔぃてぃすゔぃにふぇらけい	ヴィティス・ヴィニフェラ系	ワイン用葡萄品種名
ゔぃてっろとんなーと	ヴィテッロ・トンナート	ワイン用葡萄品種名
ゔぃにふぇら	ヴィニフェラ	ワイン用葡萄品種名
ゔぃにふぇらたね	ヴィニフェラ種	ワイン用葡萄品種名
ゔぃにふぇらけい	ヴィニフェラ系	ワイン用葡萄品種名
ゔぇるめんてぃーの	ヴェルメンティーノ	ワイン用葡萄品種名
ゔぉるてぃす	ヴォルティス	ワイン用葡萄品種名
やまさち	山幸	ワイン用葡萄品種名
きょほう	巨峰	ワイン用葡萄品種名
こうしゅう	甲州	ワイン用葡萄品種名
# -------------------------------------------------------
ごひゃくまんごく	五百万石	米の品種
せんぼんにしき	千本錦	米の品種
ぎんぷう	吟風	米の品種
やまだほ	山田穂	米の品種
やまだにしき	山田錦	米の品種
たんかんわたりぶね	短稈渡船	米の品種
みやまにしき	美山錦	米の品種
# -------------------------------------------------------
あぶらはむぺろるど	Abraham Perold	人名
あーさーふぃりっぷ	Arthur Phillip	人名
しゃっれっれっらんっ	Charles Le Franc	人名
っらうでがっ	Claude Gay	人名
っらんしっこゔぃぢえっら	Francisco Vidiella	人名
じぇあんあんといねしゃったる	Jean Antoine Chaptal	人名
じょせっろういっがっるっさっ	Joseph Louis Gay-Lussac	人名
じゅれっぐよっ	Jules Guyot	人名
ろういっぱってうっ	Louis Pasteur	人名
さいんっにこらっでぼうっげいる	Saint Nicolas de Bourgueil	人名
さんかっろっ	San Carlos	人名
さんぢえご	San Diego	人名
さんじょせ	San José	人名
さんらふぁえる	San Rafael	人名
ってゔぇんっぷっりえっ	Steven Spurrier	人名
あめりん	アメリン	人名
あらんさんどらんす	アラン・サンドランス	人名
あらんちふにー	アラン・チフニー	人名
あらんでゅかす	アラン・デュカス	人名
あらんめどうず	アラン・メドウズ	人名
あれきさんだー	アレキサンダー	人名
あんり	アンリ	人名
あんりよんせい	アンリ4世	人名
いえすきりすと	イエス・キリスト	人名
かーる	カール	人名
かーるごせい	カール5世	人名
かーるたいてい	カール大帝	人名
きゃろるめれでぃすはかせ	キャロル・メレディス博士	人名
くれめんすごせい	クレメンス5世	人名
こじもさんせい	コジモ3世	人名
さみゅえるまーすでん	サミュエル・マースデン	人名
じょんうっどはうす	ジョン・ウッドハウス	人名
なぽれおん	ナポレオン	人名
なぽれおんいちせい	ナポレオン1世	人名
なぽれおんさんせい	ナポレオン3世	人名
はいんりっひにせい	ハインリッヒ2世	人名
はろるどおるも	ハロルド・オルモ	人名
はろるどおるもはかせ	ハロルド・オルモ博士	人名
はろるどおるもきょうじゅ	ハロルド・オルモ教授	人名
ふりーどりひによ	フリードリヒ2世	人名
ぶるごーにゅこうしゃく	ブルゴーニュ公爵	人名
へるまんみゅらーはかせ	ヘルマン・ミュラー博士	人名
へんりーによ	ヘンリー2世	人名
べってぃーのりかーぞりだんしゃく	ベッティーノ・リカーゾリ男爵	人名
よはねすにじゅうによ	ヨハネス22世	人名
よはん	ヨハン	人名
よーぜふによ	ヨーゼフ2世	人名
るいじゅうさんよ	ルイ13世	人名
るいじゅうよんよ	ルイ14世	人名
るいじゅうごよ	ルイ15世	人名
るいじゅうななよ	ルイ17世	人名
るいぱすとぅーる	ルイ・パストゥール	人名
るいふらんそわどぶるぼん	ルイ・フランソワ・ド・ブルボン	人名
るどるふしゅたいなー	ルドルフ・シュタイナー	人名
るろわだんしゃく	ル・ロワ男爵	人名
れんつもーざー	レンツ・モーザー	人名
ろしあこうてい	ロシア皇帝	人名
ろばーとんぱーかーじゅにあ	ロバート・M・パーカー・ジュニア	人名
ろばーとすたいん	ロバート・スタイン	人名
ろばーとぱーかーじゅにあ	ロバート・パーカーJr.	人名
ろばーともんだゔぃ	ロバート・モンダヴィ	人名
ろーまきょうこう	ローマ教皇	人名
ろっしーに	ロッシーニ	人名
おおいうえやすしし	大井上康氏	人名
みやざきこうたろう	宮崎光太郎	人名
おがわはかせ	小川博士	人名
やまかわしょうしゅうし	山川祥秀氏	人名
やまだゆうきょう	山田宥教	人名
かわかみぜんべえ	川上善兵衛	人名
かみやでんべえ	神谷伝兵衛	人名
たかのまさなり	高野正誠	人名
とりいしんじろう	鳥井信治郎	人名
# -------------------------------------------------------
かきね	垣根	栽培技術
かきねしたて	垣根仕立	栽培技術
かきねほうしき	垣根方式	栽培技術
がすう	芽数	栽培技術
ほうが	萌芽	栽培技術
ほうがてんよう	萌芽・展葉	栽培技術
らっか	落果	栽培技術
らっかみ	落果実	栽培技術
らっか	落花	栽培技術
おちば	落葉	栽培技術
はまきがた	葉巻型	栽培技術
ひょう	雹	栽培技術
ひょうがい	雹害	栽培技術
しも	霜	栽培技術
そうがい	霜害	栽培技術
きり	霧	栽培技術
ちょうしょう	長梢	栽培技術
おそじも	遅霜	栽培技術
かいか	開花	栽培技術
てんよう	展葉	栽培技術
いろづき	色づき	栽培技術
けつじつ	結実	栽培技術
かいかご	開花後	栽培技術
かいかじ	開花時	栽培技術
かいかき	開花期	栽培技術
にめ	2芽	栽培技術
さんめ	3芽	栽培技術
ぶっぶっっっ	Budburst	栽培技術
かめるゔぁりーゔぃねやっっ	Camel Valley Vineyard	栽培技術
かねっるにんっ	Cane pruning	栽培技術
しゃるどねさいばい	Chardonnay栽培	栽培技術
ぐよっしきせんていほう	Guyot式剪定法	栽培技術
はっゔぇっっ	Harvest	栽培技術
っじけいたんこずえせんてい	H字型短梢剪定	栽培技術
じょっんぶっるっゔぃねやっっっ	John Bull's Vineyards	栽培技術
ろっいんぷっゔぃちくっれ	Low Input Viticulture	栽培技術
っるにんっ	Pruning	栽培技術
りっげゔぃねやっっっ	Ridge Vineyards	栽培技術
っぷっっるにんっ	Spur Pruning	栽培技術
っぷっっるにんっ	Spur pruning	栽培技術
すっめっっるにんっ	Summer pruning	栽培技術
てぇえっりえゔぃねやっっっ	The Eyrie Vineyards	栽培技術
っっじけいせんてい	X字型剪定	栽培技術
やまぶど	Yamabudo	栽培技術
あたらんぎくろーん	アタランギ・クローン	栽培技術
あめりかけいだいぎ	アメリカ系台木	栽培技術
おーがにっくさいばい	オーガニック栽培	栽培技術
きゃのぴーまねじめんと	キャノピー・マネジメント	栽培技術
きゃめるゔぁれーゔぃんやーど	キャメル・ヴァレー・ヴィンヤード	栽培技術
きんめりじゃんどじょう	キンメリジャン土壌	栽培技術
はいしゃこく	背斜谷	栽培技術
ぎよしきせんていほう	ギヨ式剪定法	栽培技術
くろあちあ	クロアチア	栽培技術
くろーん	クローン	栽培技術
くろーんぎじゅつ	クローン技術	栽培技術
くろーんせんばつ	クローン選抜	栽培技術
ぐらんくりゅはたけ	グラン・クリュ畑	栽培技術
しすとどじょうゆらい	シスト土壌由来	栽培技術
しゃろーんゔぃんやーど	シャローン・ヴィンヤード	栽培技術
しるとれすしつどじょう	シルト・レス質土壌	栽培技術
すれーとどじょう	スレート土壌	栽培技術
そーゔぃによんぶらんさいばい	ソーヴィニヨン・ブラン栽培	栽培技術
たぶらすくりーくゔぃんやーど	タブラス・クリーク・ヴィンヤード	栽培技術
ちとにあんどじょう	チトニアン土壌	栽培技術
てらろっさどじょう	テラロッサ土壌	栽培技術
でぃじょんくろーん	ディジョン・クローン	栽培技術
どりっぷかんがい	ドリップ灌漑	栽培技術
なちゅらるかんがい	ナチュラル灌漑	栽培技術
ばずびーくろーん	バズビー・クローン	栽培技術
ふらっどかんがい	フラッド灌漑	栽培技術
ぽどぞるどじょう	ポドゾル土壌	栽培技術
ぽまーるくろーん	ポマール・クローン	栽培技術
わいんさいばい	ワイン栽培	栽培技術
わいんさいばいえりあ	ワイン栽培エリア	栽培技術
わいんさいばいちいき	ワイン栽培地域	栽培技術
わいんはたけ	ワイン畑	栽培技術
ゔぃんやーど	ヴィンヤード	栽培技術
しゅようさいばいひんしゅ	主要栽培品種	栽培技術
かんそうどじょう	乾燥土壌	栽培技術
ゆうりょうはたけ	優良畑	栽培技術
ぜんさいばいのうか	全栽培農家	栽培技術
ぜんさいばいめんせき	全栽培面積	栽培技術
れいりょうちさいばい	冷涼地栽培	栽培技術
ぎょうかいいわどじょう	凝灰岩土壌	栽培技術
ゔぇーでんすゔぃるくろーん	ヴェーデンスヴィル・クローン	栽培技術
ひともじかたたんこずえせんてい	一文字型短梢剪定	栽培技術
せんてい	剪定	栽培技術
せんていほうほう	剪定方法	栽培技術
せんていほう	剪定法	栽培技術
ほくべいだいぎ	北米台木	栽培技術
みなみあふりか	南アフリカ	栽培技術
たんいつしゅうかくねん	単一収穫年	栽培技術
たんいつはたけ	単一畑	栽培技術
たんいつはたけわいん	単一畑ワイン	栽培技術
たんいつはたけしゅぎ	単一畑主義	栽培技術
しゅうかく	収穫	栽培技術
しゅうかくせんべつ	収穫・選別	栽培技術
しゅうかくまえ	収穫前	栽培技術
しゅうかくち	収穫地	栽培技術
しゅうかくちめい	収穫地名	栽培技術
しゅうかくねん	収穫年	栽培技術
しゅうかくねんどひょうじ	収穫年度表示	栽培技術
しゅうかくねんむひょうじ	収穫年無表示	栽培技術
しゅうかくのち	収穫後	栽培技術
しゅうかくとき	収穫時	栽培技術
しゅうかくじき	収穫時期	栽培技術
しゅうかくき	収穫期	栽培技術
しゅうかくちょくぜん	収穫直前	栽培技術
しゅうかくよくねん	収穫翌々年	栽培技術
しゅうかくよくねん	収穫翌年	栽培技術
しゅうかくりょう	収穫量	栽培技術
しゅうりょう	収量	栽培技術
しゅうりょうせいげん	収量制限	栽培技術
しゅうりょうた	収量多	栽培技術
しゅうりょうしょう	収量少	栽培技術
だいぎ	台木	栽培技術
だいぎげんしゅ	台木原種	栽培技術
だいぎひんしゅ	台木品種	栽培技術
どういつはたけ	同一畑	栽培技術
ひんしゅめい	品種名	栽培技術
しゅうかくねん	収穫年	栽培技術
さんちめい	産地名	栽培技術
ひんしゅさいばい	品種栽培	栽培技術
どじょう	土壌	栽培技術
どじょうぶんせき	土壌分析	栽培技術
どじょうめい	土壌名	栽培技術
どじょうめいしょう	土壌名称	栽培技術
どじょうてき	土壌的	栽培技術
どじょうさいきん	土壌細菌	栽培技術
ちいきべつさいばいめんせき	地域別栽培面積	栽培技術
かきねさいばい	垣根栽培	栽培技術
たいせきどじょう	堆積土壌	栽培技術
かきせんてい	夏季剪定	栽培技術
けいやくさいばい	契約栽培	栽培技術
けいやくさいばいはたけ	契約栽培畑	栽培技術
とうがいひんしゅ	当該品種	栽培技術
とうがいしゅうかくねん	当該収穫年	栽培技術
とうがいさんち	当該産地	栽培技術
きゅうしゃめんはたけ	急斜面畑	栽培技術
てしゅうかく	手収穫	栽培技術
さいだいしゅうかくりょう	最大収穫量	栽培技術
さいだいしゅうりょう	最大収量	栽培技術
さいだいさいばいひんしゅ	最大栽培品種	栽培技術
さいだいさいばいめんせき	最大栽培面積	栽培技術
ゆうきさいばい	有機栽培	栽培技術
ゆうきさいばいのうか	有機栽培農家	栽培技術
とうきょうしゅうかくわいん	東京収穫ワイン	栽培技術
さいばい	栽培	栽培技術
さいばいさぎょう	栽培作業	栽培技術
さいばいわりあい	栽培割合	栽培技術
さいばいほくげん	栽培北限	栽培技術
さいばいしゅうかく	栽培収穫	栽培技術
さいばいひんしゅ	栽培品種	栽培技術
さいばいち	栽培地	栽培技術
さいばいちく	栽培地区	栽培技術
さいばいちいき	栽培地域	栽培技術
さいばいちいきぞーんくぶん	栽培地域ゾーン区分	栽培技術
さいばいいえ	栽培家	栽培技術
さいばいぎし	栽培技士	栽培技術
さいばいぎじゅつ	栽培技術	栽培技術
さいばいぎじゅつぱらーる	栽培技術パラール	栽培技術
さいばいほうしき	栽培方式	栽培技術
さいばいほうほう	栽培方法	栽培技術
さいばいじょうけん	栽培条件	栽培技術
さいばいひりつ	栽培比率	栽培技術
さいばいほう	栽培法	栽培技術
さいばいはんい	栽培範囲	栽培技術
さいばいもの	栽培者	栽培技術
さいばいものきょうどうくみあい	栽培者協同組合	栽培技術
さいばいのうか	栽培農家	栽培技術
さいばいてきせい	栽培適性	栽培技術
さいばいてきせいちょうさ	栽培適性調査	栽培技術
さいばいりょう	栽培量	栽培技術
さいばいめんせき	栽培面積	栽培技術
せいさんりょう	生産量	栽培技術
たなしきさいばい	棚式栽培	栽培技術
しょくじゅ	植樹	栽培技術
しょくじゅみつど	植樹密度	栽培技術
しょくじゅねん	植樹年	栽培技術
きかいしゅうかく	機械収穫	栽培技術
だんはたけ	段々畑	栽培技術
きこう	気候	栽培技術
どじょう	土壌	栽培技術
こおりたいせきどじょう	氷堆石土壌	栽培技術
ちゅうせきどじょう	沖積土壌	栽培技術
でいかいいわどじょう	泥灰岩土壌	栽培技術
でいかいしつどじょう	泥灰質土壌	栽培技術
げんのうやくさいばい	減農薬栽培	栽培技術
かんがい	灌漑	栽培技術
かんがいしすてむ	灌漑システム	栽培技術
かんがいふよう	灌漑不要	栽培技術
かんがいほうほう	灌漑方法	栽培技術
かんがいしせつ	灌漑施設	栽培技術
かんがいようすい	灌漑用水	栽培技術
かんがいようすいみち	灌漑用水路	栽培技術
かざんどじょう	火山土壌	栽培技術
かざんせいぎょうかいいわどじょう	火山性凝灰岩土壌	栽培技術
かざんせいどじょう	火山性土壌	栽培技術
かざんせいどじょうきゅうりょうちおび	火山性土壌丘陵地帯	栽培技術
かざんばいどじょう	火山灰土壌	栽培技術
てんてきかんがい	点滴灌漑	栽培技術
へんがんどじょう	片岩土壌	栽培技術
へんがんしつどじょう	片岩質土壌	栽培技術
とっきゅうはたけ	特級畑	栽培技術
はたけめい	畑名	栽培技術
はたけめいひょうじ	畑名表示	栽培技術
はたけげんていわいん	畑限定ワイン	栽培技術
はたけめんせき	畑面積	栽培技術
びょうがい	病害	栽培技術
びょうがいちゅう	病害虫	栽培技術
びょうがいひがい	病害被害	栽培技術
はくあしつどじょう	白亜質土壌	栽培技術
たんこずえせんてい	短梢剪定	栽培技術
たんこずえせんていほうほう	短梢剪定方法	栽培技術
せっかいどじょう	石灰土壌	栽培技術
せっかいいわどじょう	石灰岩土壌	栽培技術
せっかいしつどじょう	石灰質土壌	栽培技術
じゃりしつどじょう	砂利質土壌	栽培技術
されきしつどじょう	砂礫質土壌	栽培技術
さしつろーむどじょう	砂質ローム土壌	栽培技術
さしつどじょう	砂質土壌	栽培技術
れきしつどじょう	礫質土壌	栽培技術
こくもつさいばい	穀物栽培	栽培技術
ねんどどじょう	粘土土壌	栽培技術
ねんどせっかいしつどじょう	粘土石灰質土壌	栽培技術
ねんどしつどじょう	粘土質土壌	栽培技術
そうしゅうかくりょう	総収穫量	栽培技術
そうさいばいめんせき	総栽培面積	栽培技術
ふしょくせっかいしつどじょう	腐食石灰質土壌	栽培技術
じしゃはたけ	自社畑	栽培技術
かこうがんどじょう	花崗岩土壌	栽培技術
かこうがんしつどじょう	花崗岩質土壌	栽培技術
かつつちしんりんどじょう	褐土森林土壌	栽培技術
しけんさいばい	試験栽培	栽培技術
がいとうしゅうかくねん	該当収穫年	栽培技術
かいがらせっかいいわどじょう	貝殻石灰岩土壌	栽培技術
せきしょくどじょう	赤色土壌	栽培技術
くろーん	クローン	栽培技術
